p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.38E-78,0.699516748,0.598,0.181,7.73E-74,1,OLA1
5.44E-78,0.678078711,0.557,0.159,7.83E-74,1,RPL7L1
5.84E-78,0.482097888,0.181,0.016,8.40E-74,1,NR4A3
8.27E-78,0.81269972,0.781,0.297,1.19E-73,1,ZNF706
8.79E-78,0.486817249,0.276,0.043,1.26E-73,1,EIF2B3
1.20E-77,0.54396452,0.392,0.085,1.72E-73,1,LRRC59
1.28E-77,0.909080068,0.808,0.361,1.84E-73,1,HNRNPC
1.30E-77,0.422353358,0.208,0.023,1.86E-73,1,DPH2
1.58E-77,0.808796661,0.68,0.235,2.27E-73,1,TXNDC17
2.38E-77,0.517968043,0.278,0.044,3.43E-73,1,DDX49
3.21E-77,0.474944001,0.315,0.056,4.61E-73,1,RABEPK
3.92E-77,0.820881957,0.676,0.235,5.63E-73,1,MRPS34
4.65E-77,0.831553305,0.759,0.298,6.69E-73,1,MDH2
5.43E-77,0.770990089,0.503,0.138,7.81E-73,1,NAMPT
5.58E-77,0.687217716,0.216,0.026,8.02E-73,1,GK
8.49E-77,0.899439305,0.852,0.408,1.22E-72,1,LSM7
9.88E-77,0.686940365,0.565,0.165,1.42E-72,1,HSBP1
1.18E-76,0.658120215,0.482,0.125,1.70E-72,1,TRMT10C
1.83E-76,0.980400191,0.384,0.087,2.63E-72,1,INSIG1
2.01E-76,0.73096022,0.493,0.135,2.88E-72,1,DNAJC2
2.46E-76,0.477533354,0.346,0.068,3.54E-72,1,EXOSC3
2.80E-76,0.847701495,0.913,0.516,4.03E-72,1,SLC25A3
8.37E-76,0.685836898,0.468,0.121,1.20E-71,1,UQCC2
1.01E-75,0.718291414,0.299,0.054,1.46E-71,1,CTLA4
1.27E-75,0.862123882,0.755,0.308,1.82E-71,1,EIF1AX
1.47E-75,0.626966553,0.278,0.046,2.11E-71,1,HMGCS1
1.78E-75,0.711708656,0.627,0.199,2.56E-71,1,POLR2F
5.92E-75,0.639328354,0.322,0.062,8.51E-71,1,MIR4435-2HG
6.32E-75,0.567612199,0.414,0.096,9.08E-71,1,TIMM9
7.06E-75,0.87736874,0.951,0.603,1.02E-70,1,HNRNPDL
1.04E-74,0.668075164,0.551,0.161,1.50E-70,1,CMC2
1.15E-74,0.569490953,0.346,0.07,1.65E-70,1,NDFIP2
1.71E-74,0.513126714,0.289,0.05,2.45E-70,1,LYRM4
1.97E-74,0.672533667,0.501,0.137,2.84E-70,1,SRPRB
2.07E-74,0.839586274,0.649,0.226,2.98E-70,1,CALM3
2.74E-74,0.783994705,0.598,0.193,3.94E-70,1,SNRPA
3.13E-74,0.839789332,0.88,0.447,4.49E-70,1,ERH
3.21E-74,0.807950586,0.742,0.283,4.61E-70,1,MAGOH
3.78E-74,0.573058846,0.367,0.079,5.44E-70,1,CCDC58
5.73E-74,0.7257833,0.456,0.12,8.24E-70,1,TRAF1
6.17E-74,0.596396659,0.454,0.116,8.86E-70,1,ITPA
8.57E-74,0.838743727,0.738,0.298,1.23E-69,1,MRPL52
1.15E-73,0.889775481,0.835,0.413,1.65E-69,1,SSBP1
1.19E-73,0.527947414,0.361,0.077,1.70E-69,1,MRPS25
1.86E-73,0.73007193,0.602,0.193,2.68E-69,1,CDC123
2.07E-73,0.621009713,0.542,0.156,2.97E-69,1,TFAM
3.15E-73,0.458390326,0.278,0.047,4.53E-69,1,RBFA
4.27E-73,0.710261048,0.592,0.187,6.14E-69,1,SNRPA1
5.27E-73,0.931568764,0.814,0.363,7.57E-69,1,C9orf16
7.47E-73,0.773842278,0.732,0.28,1.07E-68,1,SNRPC
7.87E-73,0.612220416,0.501,0.137,1.13E-68,1,COA6
1.01E-72,0.784267668,0.701,0.258,1.44E-68,1,REXO2
1.04E-72,0.486827395,0.309,0.058,1.49E-68,1,PINX1
1.48E-72,0.623026495,0.412,0.101,2.12E-68,1,UCHL3
2.07E-72,0.543135926,0.322,0.064,2.97E-68,1,UTP6
4.04E-72,0.385211345,0.21,0.026,5.80E-68,1,TFB2M
6.21E-72,0.725002458,0.594,0.192,8.92E-68,1,BCCIP
7.15E-72,0.702459372,0.588,0.186,1.03E-67,1,MRPS7
8.05E-72,0.500090614,0.367,0.081,1.16E-67,1,LYPLA1
8.52E-72,0.510504781,0.315,0.061,1.22E-67,1,SMIM4
9.01E-72,0.547846216,0.379,0.086,1.29E-67,1,NIP7
1.99E-71,0.73684018,0.462,0.126,2.86E-67,1,RAB27A
2.03E-71,0.604890403,0.464,0.124,2.91E-67,1,SINHCAF
2.14E-71,1.064948128,0.499,0.151,3.08E-67,1,UCP2
2.32E-71,0.668008452,0.559,0.171,3.34E-67,1,MRPL21
3.82E-71,0.643824009,0.534,0.159,5.48E-67,1,HSD17B10
3.98E-71,0.425600587,0.206,0.025,5.72E-67,1,PVT1
4.65E-71,0.498364672,0.315,0.061,6.68E-67,1,NOC2L
8.86E-71,0.693875865,0.583,0.185,1.27E-66,1,PFDN6
9.77E-71,0.539215622,0.313,0.061,1.40E-66,1,ERCC1
1.32E-70,0.777109235,0.759,0.31,1.90E-66,1,PSMD7
1.55E-70,0.812342054,0.732,0.289,2.23E-66,1,SF3B6
3.02E-70,0.821086622,0.705,0.269,4.34E-66,1,PDIA6
3.36E-70,0.83192014,0.744,0.306,4.83E-66,1,TOMM22
3.90E-70,0.456200316,0.274,0.047,5.60E-66,1,ACSL4
5.65E-70,0.65911147,0.452,0.121,8.12E-66,1,UBE2F
7.05E-70,0.334855704,0.136,0.009,1.01E-65,1,UBASH3B
8.40E-70,0.819925118,0.885,0.473,1.21E-65,1,SNU13
1.23E-69,0.614498094,0.456,0.122,1.77E-65,1,PPM1G
1.61E-69,0.472969145,0.239,0.036,2.31E-65,1,FDX2
1.74E-69,0.654199818,0.612,0.199,2.51E-65,1,ILF3
1.85E-69,0.453952555,0.283,0.051,2.66E-65,1,AARSD1
2.03E-69,0.737870206,0.649,0.227,2.92E-65,1,ATP5MC1
2.19E-69,0.661571729,0.28,0.051,3.15E-65,1,ASXL1
3.87E-69,0.632519241,0.565,0.173,5.56E-65,1,BUD23
4.43E-69,0.58525218,0.507,0.145,6.37E-65,1,PFDN4
6.08E-69,0.812923755,0.924,0.539,8.74E-65,1,CALM2
6.20E-69,0.507511305,0.33,0.069,8.91E-65,1,ZC3H8
6.22E-69,0.601555533,0.507,0.147,8.94E-65,1,MRPL47
9.40E-69,0.559474829,0.214,0.029,1.35E-64,1,LINC00892
1.59E-68,0.355501647,0.153,0.013,2.29E-64,1,KIF3B
1.72E-68,0.437954182,0.202,0.026,2.48E-64,1,ARMH1
1.93E-68,0.427118777,0.208,0.027,2.77E-64,1,TRAP1
2.04E-68,0.367262827,0.219,0.031,2.93E-64,1,PRMT5
2.59E-68,0.827715655,0.21,0.029,3.73E-64,1,ZBED2
2.80E-68,0.598298269,0.359,0.082,4.02E-64,1,TGFB1
3.70E-68,0.526476737,0.377,0.088,5.32E-64,1,RABGGTB
5.71E-68,0.568498478,0.398,0.098,8.21E-64,1,RPL26L1
6.48E-68,0.957045576,0.12,0.006,9.31E-64,1,G0S2
6.56E-68,0.435075187,0.287,0.053,9.43E-64,1,CBLB
7.15E-68,0.699708028,0.99,0.888,1.03E-63,1,H3F3B
9.68E-68,0.788236598,0.621,0.218,1.39E-63,1,DNAJA2
1.13E-67,0.516936115,0.48,0.133,1.62E-63,1,PSMD1
1.58E-67,0.857587181,0.856,0.457,2.27E-63,1,SNRPB
2.96E-67,0.501509409,0.379,0.089,4.25E-63,1,EXOSC7
4.05E-67,0.557225297,0.464,0.127,5.82E-63,1,TCERG1
1.06E-66,0.338658394,0.134,0.009,1.52E-62,1,IRF8
1.13E-66,0.807347608,0.895,0.514,1.63E-62,1,PSMB3
1.17E-66,0.581531208,0.462,0.128,1.68E-62,1,BRIX1
1.50E-66,0.5662371,0.381,0.093,2.15E-62,1,SMC5
1.67E-66,0.508831611,0.342,0.076,2.39E-62,1,PTRH2
1.92E-66,0.48890609,0.402,0.1,2.76E-62,1,DIMT1
1.97E-66,0.620897969,0.128,0.008,2.83E-62,1,CAVIN3
2.03E-66,0.458172238,0.318,0.066,2.92E-62,1,GEMIN7
2.16E-66,0.675463812,0.546,0.173,3.11E-62,1,MRPL17
2.79E-66,0.498336603,0.431,0.113,4.01E-62,1,SNRNP70
3.18E-66,0.646395969,0.468,0.134,4.57E-62,1,AK2
3.31E-66,0.582711833,0.524,0.158,4.76E-62,1,TRAPPC4
3.35E-66,0.453613696,0.225,0.034,4.81E-62,1,SNX9
3.56E-66,0.468247726,0.283,0.054,5.12E-62,1,ZMPSTE24
6.24E-66,0.6049994,0.553,0.171,8.97E-62,1,RBM17
7.16E-66,0.576753435,0.487,0.141,1.03E-61,1,PSMD2
7.29E-66,0.563770929,0.47,0.131,1.05E-61,1,TIMM10
1.21E-65,0.616191048,0.55,0.173,1.74E-61,1,MRPS15
1.22E-65,0.709398642,0.577,0.192,1.75E-61,1,PPP1CC
1.51E-65,0.446713031,0.285,0.055,2.16E-61,1,FXN
1.56E-65,0.571383827,0.524,0.157,2.25E-61,1,MTCH2
1.79E-65,0.786559947,0.656,0.24,2.58E-61,1,CNIH1
2.27E-65,0.610202187,0.522,0.159,3.26E-61,1,PWP1
2.72E-65,0.533341637,0.404,0.103,3.91E-61,1,CISD1
3.96E-65,0.421579671,0.225,0.035,5.69E-61,1,MYL6B
4.46E-65,0.656591763,0.361,0.088,6.41E-61,1,EED
6.04E-65,0.910390424,0.515,0.165,8.68E-61,1,NINJ1
6.51E-65,0.49274144,0.381,0.093,9.36E-61,1,DRG1
6.78E-65,0.564163781,0.45,0.125,9.75E-61,1,DNAJB11
8.69E-65,0.500196437,0.404,0.103,1.25E-60,1,TDG
9.95E-65,0.573996745,0.458,0.128,1.43E-60,1,NAXE
1.15E-64,0.584190134,0.546,0.171,1.66E-60,1,NAA20
1.30E-64,0.417210882,0.289,0.057,1.87E-60,1,DDX1
1.52E-64,0.953867054,0.854,0.487,2.19E-60,1,TXN
1.73E-64,0.74898027,0.736,0.302,2.49E-60,1,PSMB2
2.99E-64,0.314524643,0.144,0.012,4.29E-60,1,ODC1
3.11E-64,0.748680903,0.85,0.405,4.47E-60,1,EIF3I
3.19E-64,0.420742375,0.194,0.026,4.59E-60,1,SLC16A1
3.44E-64,0.518754193,0.33,0.074,4.94E-60,1,CYC1
4.44E-64,0.410892767,0.289,0.057,6.38E-60,1,LARP4
5.33E-64,0.483682201,0.365,0.087,7.66E-60,1,HMGA1
6.99E-64,0.697071799,0.963,0.766,1.00E-59,1,LDHB
7.36E-64,0.684818492,0.775,0.316,1.06E-59,1,FBL
8.16E-64,0.736086609,0.996,0.924,1.17E-59,1,LDHA
1.00E-63,0.712693062,0.522,0.166,1.44E-59,1,WARS
1.27E-63,0.608886777,0.602,0.202,1.83E-59,1,APEX1
1.48E-63,0.723449226,0.717,0.287,2.12E-59,1,ADRM1
1.58E-63,0.26501268,0.105,0.004,2.26E-59,1,LINC02341
1.62E-63,0.432457742,0.287,0.057,2.33E-59,1,NOC3L
2.18E-63,0.586967844,0.499,0.15,3.14E-59,1,NDUFS3
2.19E-63,0.502522233,0.338,0.078,3.15E-59,1,FAM207A
2.49E-63,0.690233338,0.658,0.242,3.58E-59,1,YWHAE
2.59E-63,0.371420058,0.196,0.026,3.73E-59,1,TRMT61A
4.50E-63,0.478243312,0.373,0.092,6.46E-59,1,GSPT1
5.08E-63,0.41976444,0.338,0.076,7.30E-59,1,NFKBIB
6.15E-63,0.463725064,0.377,0.092,8.84E-59,1,POP7
7.87E-63,0.817650686,0.814,0.392,1.13E-58,1,SRSF7
9.60E-63,0.763429132,0.831,0.396,1.38E-58,1,NOL7
9.91E-63,0.402784081,0.235,0.039,1.42E-58,1,ERI3
1.09E-62,0.824900947,0.833,0.42,1.57E-58,1,DNAJA1
1.39E-62,0.521693128,0.4,0.104,2.00E-58,1,SUPT16H
1.61E-62,0.505722191,0.416,0.11,2.31E-58,1,MRPS2
2.22E-62,0.39128901,0.266,0.05,3.19E-58,1,UTP14A
2.50E-62,0.385398415,0.278,0.054,3.59E-58,1,CINP
2.69E-62,0.55872248,0.546,0.175,3.86E-58,1,EIF3A
3.49E-62,0.45955348,0.303,0.064,5.01E-58,1,RARS
3.69E-62,0.657335652,0.973,0.815,5.30E-58,1,OAZ1
4.70E-62,0.44706757,0.394,0.101,6.75E-58,1,TMX2
5.71E-62,0.544316945,0.472,0.138,8.21E-58,1,MRPL36
6.18E-62,0.476248086,0.377,0.094,8.88E-58,1,NDUFAF2
6.60E-62,0.478151161,0.39,0.1,9.49E-58,1,PGD
8.43E-62,0.495683749,0.301,0.064,1.21E-57,1,CD151
1.42E-61,0.698950376,0.718,0.291,2.04E-57,1,EIF5
1.64E-61,0.762277456,0.709,0.298,2.35E-57,1,IMPDH2
1.69E-61,0.393380257,0.212,0.032,2.42E-57,1,WDR3
2.07E-61,0.482834896,0.441,0.122,2.98E-57,1,GET3
3.28E-61,0.519891875,0.507,0.154,4.72E-57,1,MRPL13
3.85E-61,0.747156414,0.736,0.317,5.54E-57,1,CACYBP
3.87E-61,0.675222886,0.602,0.212,5.56E-57,1,HPRT1
4.32E-61,0.381828839,0.214,0.033,6.21E-57,1,TIMM8A
5.02E-61,0.483852512,0.439,0.122,7.21E-57,1,EIF4E2
5.04E-61,0.752623704,0.641,0.246,7.24E-57,1,CFLAR
5.52E-61,0.578028277,0.344,0.083,7.94E-57,1,SQLE
5.66E-61,0.443770393,0.285,0.059,8.13E-57,1,FTSJ3
8.48E-61,0.460010804,0.346,0.082,1.22E-56,1,VPS25
9.44E-61,0.458121809,0.309,0.068,1.36E-56,1,C12orf45
1.10E-60,0.660212779,0.637,0.233,1.58E-56,1,LSM2
1.15E-60,0.488761782,0.435,0.121,1.65E-56,1,AAMP
1.24E-60,0.45936139,0.313,0.069,1.78E-56,1,QTRT1
1.28E-60,0.788895348,0.92,0.607,1.84E-56,1,SEC61B
1.34E-60,0.63138975,0.493,0.154,1.93E-56,1,RNF19A
1.45E-60,0.826289522,0.192,0.027,2.08E-56,1,ANAPC1
1.45E-60,0.587475124,0.536,0.175,2.09E-56,1,RRP7A
1.61E-60,0.439654308,0.239,0.042,2.32E-56,1,PHACTR2
2.06E-60,0.483147392,0.361,0.09,2.95E-56,1,MPHOSPH6
2.26E-60,0.506843409,0.427,0.119,3.25E-56,1,TGS1
3.98E-60,0.700514125,0.734,0.308,5.71E-56,1,MRPL20
5.30E-60,0.500764705,0.383,0.1,7.61E-56,1,MRPL27
5.37E-60,0.370096706,0.278,0.056,7.72E-56,1,COA1
5.42E-60,0.510981883,0.464,0.135,7.79E-56,1,PSMD12
5.58E-60,0.477273219,0.326,0.076,8.01E-56,1,UBA5
6.35E-60,0.658808835,0.491,0.156,9.13E-56,1,GRPEL1
6.49E-60,0.468412833,0.285,0.06,9.33E-56,1,GTF2F2
7.85E-60,0.718261274,0.75,0.323,1.13E-55,1,SEC11C
1.04E-59,0.74944787,0.765,0.351,1.50E-55,1,RSL1D1
1.47E-59,1.908011994,0.379,0.114,2.12E-55,1,TNF
1.53E-59,0.668955308,0.617,0.229,2.20E-55,1,METAP2
2.11E-59,0.555090613,0.282,0.059,3.04E-55,1,CTNNA1
2.27E-59,0.60976764,0.561,0.19,3.26E-55,1,PSMD14
2.44E-59,0.678698629,0.631,0.236,3.51E-55,1,MRPL51
2.52E-59,0.375521603,0.167,0.02,3.62E-55,1,CD3EAP
2.56E-59,0.70177622,0.788,0.35,3.68E-55,1,SF3B5
2.59E-59,0.411790254,0.256,0.049,3.72E-55,1,GEMIN6
3.02E-59,0.490165252,0.336,0.08,4.35E-55,1,PMM2
3.70E-59,0.671814693,0.643,0.241,5.32E-55,1,DDX39A
4.71E-59,0.58731961,0.625,0.222,6.77E-55,1,PUF60
5.12E-59,0.380504169,0.221,0.037,7.36E-55,1,WDR75
5.56E-59,0.619346235,0.612,0.216,8.00E-55,1,UQCRC2
8.29E-59,0.677614922,0.67,0.261,1.19E-54,1,PSMC4
9.47E-59,0.416337623,0.27,0.054,1.36E-54,1,GRWD1
1.16E-58,0.651838774,0.639,0.236,1.67E-54,1,SEC13
2.26E-58,0.399590359,0.25,0.047,3.25E-54,1,FAM98A
2.48E-58,0.74350347,0.85,0.464,3.57E-54,1,TOMM6
3.47E-58,0.535021947,0.515,0.163,4.98E-54,1,SDHB
3.58E-58,0.349790969,0.27,0.054,5.14E-54,1,TRUB2
3.84E-58,0.525601224,0.441,0.129,5.52E-54,1,MRPL24
4.83E-58,0.371205647,0.998,0.991,6.94E-54,1,RPS24
7.31E-58,0.437451421,0.369,0.095,1.05E-53,1,DDX27
7.32E-58,0.508413285,0.515,0.163,1.05E-53,1,PSMC2
8.30E-58,0.499938426,0.377,0.1,1.19E-53,1,BOLA2B
8.99E-58,0.483442248,0.291,0.064,1.29E-53,1,SNHG17
9.26E-58,0.635323731,0.746,0.302,1.33E-53,1,RNPS1
1.04E-57,0.352953594,0.216,0.036,1.50E-53,1,DDX10
1.05E-57,0.718284409,0.816,0.404,1.51E-53,1,UQCRQ
1.12E-57,0.490459434,0.357,0.092,1.60E-53,1,HSPA4
1.13E-57,0.395820825,0.318,0.074,1.62E-53,1,MRPL42
1.46E-57,0.33327548,0.202,0.031,2.10E-53,1,TUBG1
1.62E-57,0.547845532,0.575,0.194,2.33E-53,1,CLNS1A
1.87E-57,0.453517831,0.278,0.059,2.69E-53,1,PPIL1
1.89E-57,0.733675311,0.907,0.586,2.71E-53,1,APRT
2.24E-57,0.595109263,0.594,0.212,3.23E-53,1,HNRNPR
2.40E-57,0.405399255,0.282,0.06,3.45E-53,1,C8orf33
3.85E-57,0.403237998,0.231,0.042,5.54E-53,1,UMPS
6.25E-57,0.600256974,0.732,0.298,8.98E-53,1,BANF1
7.23E-57,0.478272207,0.416,0.118,1.04E-52,1,PSMD3
7.41E-57,0.688875712,0.775,0.35,1.06E-52,1,VDAC2
7.58E-57,0.321986716,0.128,0.011,1.09E-52,1,CDCA7L
8.35E-57,0.507850858,0.404,0.113,1.20E-52,1,ANAPC5
9.32E-57,0.479041191,0.295,0.066,1.34E-52,1,FBLN7
9.35E-57,0.389135336,0.305,0.069,1.34E-52,1,GTF2I
1.09E-56,0.513392331,0.439,0.131,1.56E-52,1,NSMCE1
1.12E-56,0.433091405,0.365,0.095,1.61E-52,1,ELP5
1.16E-56,0.510611641,0.198,0.031,1.66E-52,1,CD38
1.31E-56,0.458899059,0.375,0.1,1.88E-52,1,UTP18
1.45E-56,0.606996783,0.598,0.217,2.08E-52,1,PAPOLA
1.61E-56,0.423540465,0.309,0.072,2.31E-52,1,NABP2
1.65E-56,0.502631368,0.517,0.167,2.38E-52,1,SRP72
2.04E-56,0.726155725,0.833,0.426,2.93E-52,1,EIF3M
2.33E-56,0.68146388,0.738,0.328,3.35E-52,1,SNRPB2
2.34E-56,0.468812229,0.291,0.065,3.36E-52,1,IRF4
3.96E-56,0.427790768,0.283,0.062,5.69E-52,1,DPM1
4.23E-56,0.732862127,0.93,0.621,6.09E-52,1,CD2
4.94E-56,0.389480359,0.361,0.093,7.10E-52,1,MRPL58
5.97E-56,0.852743314,0.872,0.558,8.57E-52,1,TUBA1B
6.50E-56,0.449676038,0.402,0.113,9.34E-52,1,LUC7L2
7.57E-56,0.641169267,0.699,0.285,1.09E-51,1,TOP1
9.65E-56,0.717703559,0.788,0.375,1.39E-51,1,PSMA3
9.93E-56,0.865018699,0.757,0.369,1.43E-51,1,HSPA5
2.04E-55,0.67613397,0.157,0.019,2.93E-51,1,TNIP3
2.79E-55,0.387523401,0.293,0.066,4.01E-51,1,RWDD4
2.96E-55,0.467550015,0.371,0.099,4.26E-51,1,PARL
3.40E-55,0.80793594,0.68,0.291,4.89E-51,1,SLC3A2
4.07E-55,0.687066231,0.845,0.434,5.85E-51,1,NOP10
4.15E-55,0.586380011,0.656,0.252,5.96E-51,1,PRPF40A
4.26E-55,0.473660397,0.311,0.074,6.12E-51,1,SERPINB9
4.73E-55,0.275835574,0.128,0.011,6.79E-51,1,RPP40
4.79E-55,0.406496409,0.317,0.076,6.89E-51,1,CIAPIN1
5.47E-55,0.368491067,0.171,0.023,7.85E-51,1,RCL1
5.66E-55,0.338121194,0.256,0.052,8.13E-51,1,NOP2
7.32E-55,0.53841287,0.485,0.158,1.05E-50,1,APOBEC3C
7.35E-55,0.288295075,0.105,0.006,1.06E-50,1,TMEM121
7.60E-55,0.526719082,0.478,0.153,1.09E-50,1,SET
8.49E-55,0.747543303,0.676,0.291,1.22E-50,1,JPT1
1.36E-54,0.565062593,0.635,0.236,1.95E-50,1,UQCRFS1
1.37E-54,0.598167624,0.645,0.243,1.96E-50,1,SRSF10
2.35E-54,0.463428826,0.449,0.136,3.37E-50,1,PPP4R2
3.05E-54,0.375880129,0.338,0.086,4.39E-50,1,DHX9
3.16E-54,0.704261793,0.874,0.51,4.54E-50,1,PSMB1
3.34E-54,0.429887359,0.431,0.127,4.79E-50,1,MCTS1
3.66E-54,0.397165509,0.328,0.082,5.26E-50,1,TRIAP1
3.95E-54,0.401923907,0.258,0.054,5.67E-50,1,SRSF6
4.80E-54,0.530889522,0.515,0.171,6.91E-50,1,SRA1
4.92E-54,0.252328514,0.122,0.01,7.07E-50,1,SORD
4.94E-54,0.650960154,0.454,0.147,7.10E-50,1,IGFLR1
5.58E-54,0.447709858,0.348,0.091,8.02E-50,1,DESI1
6.51E-54,0.575703037,0.633,0.24,9.36E-50,1,ARF4
7.77E-54,0.454099118,0.359,0.096,1.12E-49,1,MRPL37
9.24E-54,0.471121477,0.367,0.1,1.33E-49,1,PDHA1
1.02E-53,0.882814786,0.262,0.059,1.46E-49,1,IER3
1.05E-53,0.721501819,0.781,0.369,1.51E-49,1,RHOG
1.06E-53,0.670067765,0.734,0.318,1.52E-49,1,UBE2N
1.08E-53,0.67865873,0.909,0.637,1.55E-49,1,UBB
1.36E-53,0.355317844,0.183,0.027,1.96E-49,1,GALE
1.39E-53,0.278915989,0.161,0.021,2.00E-49,1,TFAP4
1.57E-53,0.428302582,0.423,0.125,2.25E-49,1,GRSF1
1.59E-53,0.365965548,0.217,0.039,2.29E-49,1,TFRC
1.60E-53,0.530030995,0.388,0.112,2.30E-49,1,POU2F2
1.75E-53,0.411472183,0.373,0.101,2.52E-49,1,EMG1
2.08E-53,0.605604225,0.953,0.703,2.99E-49,1,COX6A1
2.17E-53,0.543181383,0.505,0.168,3.12E-49,1,UFM1
2.38E-53,0.357810514,0.274,0.06,3.42E-49,1,MRPL1
2.60E-53,0.414778694,0.357,0.095,3.74E-49,1,ALG5
2.89E-53,0.367003536,0.247,0.05,4.16E-49,1,CRIPT
3.00E-53,0.340254365,0.15,0.018,4.31E-49,1,CCDC28B
3.06E-53,0.538896425,0.596,0.214,4.39E-49,1,COX16
3.31E-53,0.443310298,0.338,0.088,4.76E-49,1,ATG101
4.40E-53,0.433884571,0.266,0.058,6.32E-49,1,MCUR1
4.42E-53,0.380361237,0.293,0.069,6.35E-49,1,TYW3
4.70E-53,0.437039675,0.367,0.1,6.75E-49,1,TIMMDC1
5.82E-53,0.636442596,0.66,0.267,8.37E-49,1,ENSA
6.09E-53,0.479451195,0.41,0.122,8.76E-49,1,HNRNPD
7.81E-53,0.521062876,0.513,0.175,1.12E-48,1,ATOX1
8.14E-53,0.538372663,0.538,0.185,1.17E-48,1,NUDT5
1.07E-52,0.418299053,0.355,0.096,1.53E-48,1,USP14
1.12E-52,0.43060375,0.419,0.125,1.61E-48,1,TAF9
1.29E-52,0.782291466,0.703,0.312,1.86E-48,1,TNFAIP8
1.37E-52,0.380173513,0.338,0.087,1.96E-48,1,MRPL19
1.52E-52,0.341274588,0.26,0.056,2.18E-48,1,GART
1.80E-52,0.335389731,0.295,0.069,2.59E-48,1,CCDC137
2.01E-52,0.678125013,0.868,0.473,2.89E-48,1,HNRNPA3
2.49E-52,0.497939458,0.435,0.134,3.59E-48,1,SNHG3
2.89E-52,0.448090827,0.381,0.108,4.16E-48,1,SNX5
3.34E-52,0.650662273,0.629,0.251,4.80E-48,1,SDF2L1
3.37E-52,0.439749727,0.483,0.156,4.85E-48,1,NUDT21
3.52E-52,0.665962032,0.901,0.551,5.06E-48,1,GNG5
4.82E-52,0.296555539,0.155,0.02,6.93E-48,1,PUS7
5.31E-52,0.606204695,0.701,0.285,7.63E-48,1,GTF2A2
5.37E-52,0.405829628,0.377,0.105,7.71E-48,1,PDHB
6.56E-52,0.490985573,0.188,0.031,9.43E-48,1,MT1E
9.30E-52,0.458027255,0.394,0.115,1.34E-47,1,BTF3L4
1.08E-51,0.673392363,0.926,0.586,1.56E-47,1,ATP5MD
1.57E-51,0.375705746,0.392,0.112,2.26E-47,1,NGDN
2.08E-51,0.6450254,0.786,0.362,2.99E-47,1,ATP5F1C
2.26E-51,0.694667573,0.738,0.333,3.24E-47,1,TCEA1
2.83E-51,0.438112081,0.427,0.13,4.07E-47,1,MRPS16
3.10E-51,0.403621116,0.266,0.06,4.46E-47,1,NOL8
3.44E-51,0.369127275,0.196,0.034,4.94E-47,1,CTU2
3.80E-51,0.581011112,0.662,0.265,5.46E-47,1,ENY2
4.95E-51,0.36221588,0.186,0.03,7.12E-47,1,CHAC2
5.23E-51,0.370754217,0.318,0.081,7.52E-47,1,OSGEP
7.48E-51,0.444608991,0.431,0.134,1.08E-46,1,TIPRL
7.49E-51,0.432163035,0.217,0.042,1.08E-46,1,KDM6B
7.79E-51,0.300975631,0.136,0.015,1.12E-46,1,BCL2L11
8.01E-51,0.28271956,0.128,0.013,1.15E-46,1,WDR4
8.43E-51,0.380736382,0.357,0.097,1.21E-46,1,SAR1A
9.50E-51,0.593515202,0.74,0.323,1.36E-46,1,LAMTOR5
1.21E-50,0.527868794,0.518,0.18,1.75E-46,1,SFXN1
1.44E-50,0.511122757,0.511,0.177,2.06E-46,1,BUD31
1.53E-50,0.551190769,0.449,0.147,2.20E-46,1,ECHS1
1.86E-50,0.652131437,0.738,0.326,2.67E-46,1,OSTC
1.91E-50,0.336806044,0.223,0.044,2.74E-46,1,TSR1
2.78E-50,0.36860547,0.293,0.071,3.99E-46,1,NAA50
3.16E-50,0.849304046,0.573,0.234,4.55E-46,1,BIRC3
3.36E-50,0.540256596,0.664,0.262,4.83E-46,1,PDAP1
3.68E-50,0.410426342,0.351,0.097,5.30E-46,1,VMA21
3.98E-50,0.363152162,0.243,0.051,5.71E-46,1,DHX15
4.22E-50,0.573162737,0.736,0.31,6.07E-46,1,ZC3H15
4.26E-50,0.495470593,0.573,0.206,6.13E-46,1,ACP1
4.54E-50,0.608490391,0.944,0.724,6.52E-46,1,RPL23
4.58E-50,0.281938944,0.132,0.014,6.58E-46,1,SLAMF6
4.62E-50,0.349795791,0.254,0.056,6.65E-46,1,CHID1
4.75E-50,0.430687742,0.431,0.134,6.83E-46,1,MRPL38
4.77E-50,0.333063627,0.311,0.078,6.86E-46,1,NTMT1
8.76E-50,0.354406668,0.198,0.035,1.26E-45,1,SIGMAR1
8.91E-50,0.470562443,0.472,0.157,1.28E-45,1,PHF5A
9.09E-50,0.39622745,0.41,0.123,1.31E-45,1,HDDC2
9.39E-50,0.584145969,0.602,0.233,1.35E-45,1,PSMC3
1.11E-49,0.382361415,0.297,0.074,1.60E-45,1,TWISTNB
1.13E-49,0.430067646,0.452,0.146,1.63E-45,1,SRPK1
1.23E-49,0.35239737,0.161,0.023,1.76E-45,1,C3orf14
1.29E-49,0.442679084,0.39,0.116,1.85E-45,1,TMEM70
1.43E-49,0.666602723,0.862,0.54,2.06E-45,1,ATP5MF
1.95E-49,0.32586782,0.239,0.05,2.81E-45,1,MTX2
